prem_id,premise,dialect
prem1495,"Dowd-ek zutabeile gisan in din lana goraldi hartako autozigorrain adiide bikainetako at da; beeziki, Pulitzer saria erdiesteko balio zan zakoten Flytrap lanak.",nav-lab
prem1496,Gustu afera da eitateen ta espekulazioain arteko konbinazio hura aski ote den kexatzeko.,nav-lab
prem1497,"Hedaideen metaketa zikloka martxan da; hala, posile da ez luzaz irautia uai hedaideetako erree-rreginen saelian zehar gorat joaki dien arrainek.",nav-lab
prem1498,Ados zanen ote da Etxe Xuria?,nav-lab
prem1499,Errusiak erronka haundiak tu Txetxeniako gerlan.,nav-lab
prem1500,FDAin legek eztute saihesten helduek ziarretak eostia.,nav-lab
prem1501,"Finitziai buruzko teorietan, adinak ientifikatzen dira finitu dien do finitzear dien ta sekulan itzuliko eztien ezauarri beexgarriekilan.",nav-lab
prem1502,"Dolua eremaiten din Deborah Eappen elgarrizketatu ute Time aldizkaian, au pair lanian ai zen Louise Woodward-en ama.",nav-lab
prem1503,"Azaleko istoioan, kartsuki konpreitzeat maiten da AEBko parke nazionalak hondatzen ai diela: sobea jende iilki da, finantzazioa ttipieia da, landare- ta animalia-espezie exotikoak inbaitzen ai dira ta merkataitza hedatzen ai dira.",nav-lab
prem1504,"Baseat tzultzian, otoa karaana atian aparkatu ber duzu: nun bertzenaz?",nav-lab
prem1505,"Hondeamaxina atian ai den langile at iduikatzen ahal duu errepide at mozten ai dela, eaikitzailiak lan berri at iteko. E, Loyd...",nav-lab
prem1506,"Horren berri man nakon meikuai gutun baten bidez. Irringarria atxeman zin, iduiz. Urte hortako Euberriz, fruituzko tarta ttipi at iorri zautan.",nav-lab
prem1507,"Leheno, Beaneaters izen gooangarriaz ezauna zen taldia; bitxia da, Indiako izengoiti at e zaiten ahal beita.",nav-lab
prem1508,Xinpleki konpreitzen da yiddisha...,nav-lab
prem1509,"Ta ados niz 19. (hemeetziarren) orrialdian in duzun oharraikilan: Brunner-en lehen lege eiletzai buruz. Eozoin testutan, iazliak hiu aldiz leitu din huts bat zaiten da, guttienez.",nav-lab
prem1510,Zin zan nin definizio hoi tesauroan atxeman.,nav-lab
prem1511,Nolaz jokatzen ahal du norbeitek manera hortan?,nav-lab
prem1512,"Gainez, XX. (hooigarren) mendian zehar sortu zien terminoak beizik eztira, aitzinsolasain araera. Alaaina, ezta aipatzen XX. (hooigarren) mendiain hastapeneko argot militarra.",nav-lab
prem1513,"Norbeitek 1984 (mila beatzi ehun ta latan hooita lau)ko edizioa bazin, posile da gaitzitua zaitia hau eosi zilakotz, gehiarri laburro (ta merkio) aten ordez.",nav-lab
prem1514,"Argudiatzen ahal da idazketak fonemikoa zan ber duela, ez fonetikoa, bena fonemak e kamiatzen dira, nahiz batxeo kamiatu.",nav-lab
prem1515,"Split Ends, a Cosmetology Shop. Dotoezia aposizionalain adiide ona da hua, eufemismoa konbinatzen da aposizioan ta hastapen xinple do ez usaizkoan.",nav-lab
prem1516,Bernstein-ek sartzian esplikatzen du.,nav-lab
prem1517,"Izen bitxiik (Peculiar, Missouri) atxemaiten bauzu, do ustekabian aertzen bazauzkitzu (Surprise, Nebraska), iskriitu (Jot 'Em Down, Texas), ez galtzeko (Safely, Tennessee), pettoak ezpadira guttienez (Errata, Mississippi).",nav-lab
prem1518,"Azken urte hauetan, alfaetatzia ta aritmetika garrantzitsu bihurtu dira, ez soilik (do ez hoinbertze) Hiuarren Mundian, baizik nazio industrializatuetan e ba.",nav-lab
prem1519,"Ezta iraokitzen gai hoik deekatu ber dienik, baizik zaila dela, xinpleki, atzerritar batek heiengan jostaarria dena hautemaitia, nahiz akultuazioa dila hooi bat urte abiatu.",nav-lab
prem1520,"Finitzeko, arretaz so in ber zaio luzatu arau, guziz bertzelako rranahi at sortzen ahal beita.",nav-lab
prem1521,"M. Tesniares-ek, haatik, eztu anglozaxoien ekarpena konduan hartu.",nav-lab
prem1522,"Beroa burian, geo ta tremputs hartuo zira.",nav-lab
prem1523,Bertze lanbidetan eztute zaiten nork bee buria guttiesteko halako traizio haundia.,nav-lab
prem1524,"Ta harrotasun-punttuekilan, herriko jakinduian izen peioratioak zarri zaizkie eunkari hoier, izengoitiak baliatzen beituzte gutun priatuetan, ostatuetako solasaldietan ta laurpen ez-ofizialetan.",nav-lab
prem1525,"Arina zaitiak bierain beexgarri at deskriatzen du, xinpleki; konpaazione...",nav-lab
prem1526,"Vanilla landare tropikal baten tegumentuetaik ateatzen da. Ele hua gaztelaniazko vainilla eletik heldu da; horrek lilia bera, leka do gustua adieazten du.",nav-lab
prem1527,"Sobea baliatzen zen izen hoi, hua do ertze at beharrezkua etzelaik e ba.",nav-lab
prem1528,"Guzi horrez gain, idazketa elokuentia zomeit alditan gooangarria e bada, maleuski, ta prolema larriagotzen da hala.",nav-lab
prem1529,"Arrantxo atian, posile da norbeiti hau entzutia: ""Gaur zarratuak dien beietako hoik pikatu ber tuu"". Mentuaz, iortzeko dienak beexiko tuztela rran nahi du.",nav-lab
prem1530,"Jarrera hua bisan bis zanik, ta harrituik, britainiarrek errespetua aitortu zuten elea haundiz iskriituz.",nav-lab
prem1531,"Jatorrizko animalien metaforak ezaatu dira, ta eletan ezta gehio animalien errefeentziaik.",nav-lab
prem1532,Zomeit aldiz zuhurrena e bada.,nav-lab
prem1533,Ouguiya (Mauritania) da sos-izenen ta ertze pisu atzuen arteko lotura. Ontza rran nahi du horrek.,nav-lab
prem1534,"Noizpeit autoiografia at iskriitzen baut, lekuen ta presunen izenekilan hiztei at zanen da, rranahi priatuer so inez.",nav-lab
prem1535,"Morfema berri atek iauten ahal du lehen berrikuntzatik haatao re (konpaazione, inglesez, telethon, -athon ta geo), baliaarri zaiten ahal delakotz. Zomeit aldiz, antsu ustekabian gertatzen da, ta zeit berria maiten dako rran-moldiai.",nav-lab
prem1536,"O, hor zu ta zue solasaldi zuhurrak ta beiramenezko eleak.",nav-lab
prem1537,"[Justuak zaiteko rran ber da Room jaunak seidan iskriitu zila, bee pettoez ohartu ezin fite, Bummel ibai at balitzan aipatu zila ohartu zelaik.",nav-lab
prem1538,"(Eskola-jostalekuetan, arraots hua (hubbub) finitzen ai da.",nav-lab
prem1539,"Gertatzen den gisan, Britainia Haundian Ipar Ameikan baino ingles dialekto beexgarriaoak badira, seur, ta heiek aitzen denboa at pasatu din eozoinek baaki batzuk elgarrendako zin konpreituzkoak diela.",nav-lab
prem1540,"Tennesseeko berriemaile atek egualdi zakurra baliatzen zin 'uriik gaeko egualdi beroa' adieazteko. Posile da eun zakurrak rran-moldetik sortua zaitia, aorrileko egualdi rran nahi du.",nav-lab
prem1541,"Maite ezten rran-molde aten ordez, hauta hoi baliatzen ahal da, norbee arreta ez galtzeko do, laidoengatik, kusleena do hiuarren batena e ez.",nav-lab
prem1542,"Gaizkilia nizala rraiteko manera at da, mendiko gizon bat!",nav-lab
prem1543,"Gauza hoik gizakitik at dira; estiloa, aldiz, gizakia bera da.",nav-lab
prem1544,"Break (hautsi) ta steak (xerra) rraiten da, bena bleak (ilun) ta streak (orbana) bertzelakoak dira.",nav-lab
prem1545,"Konpaazione, diagnostiko elea grezierako ele atetik maileguan hartu zen (bide atez, etzin gauza bera rran nahi); berrehun urte beanto, diagnostiatu aditza sortu zen gielat so inez.",nav-lab
prem1546,"2000ra artio bizitzia espeo ut, yiddishain gidaikilan launtzeko. Seur niz yiddishak biziik seituko dila, aurka dienak baino luzio e ba, mila urtez iaun din manera berian.",nav-lab
prem1547,"(Rran izan da, ez guziz kilimiskan, japoniarrer lizentzia-kuota at galdeinen balitzaie baliatze uten ingles ele akotx, heien sobeakin komertziala desaertuko litaikela).",nav-lab
prem1548,"Behazaliak hunkitu nahi tuzten hizlaiek baakite gai gakoak ta eitatiak telegrafatu ber tuztela, geo iraarri, errepikatu, dramatizatu, esplikatu ta apaintzeko.",nav-lab
prem1549,"Bitxia da, zenta termino atzuk etzien zerrendan aertzen: ezautzak motel barneatzen ditin ikaslia, ezgaitasun neuroloikoa, burmuikeko lesioa ta hezkuntza-ezgaitasuna.",nav-lab
prem1550,"Cambridge University Press argitaletxiak uste u egokia dela Boswell-en Life of Johnson lanain 200. (berrehungarren) urtemuga ospatzia, ta, hala, biografoai ta harren gaiai buruzko hamalau saiakera bildu dira bilduma atian.",nav-lab
prem1551,"Gehien baliatzen dien eleak hiuarren multxokoak dira; berez, sexu-ekintzak definitzen tuzte.",nav-lab
prem1552,"Izen batzu, nahiz eta adingabiak zan, eztira kamiatzen.",nav-lab
prem1553,"Eskoziarra zaitiaz harro nizan aldetik, posile da hizkuntza-anbizio eskasi horren arrazoina, ene ustez, eskualdeko dialektoak dira.",nav-lab
prem1554,"Eztut nehoiz zendako ezten Nazioarteko Alfaeto Fonetikoa baliatzen mota guzietako inglesezko hizteietan; halaik e, hoi berrikuspen huntako iruzkinen xedetik at da.",nav-lab
prem1555,"a) Xedian, kendu d do t bakotxa, ta zarri c.",nav-lab
prem1556,Bertze adiide at VIP da: Vasoactive Intestinal Poly-peptide (hesteetako polipeptido basoaktiboa).,nav-lab
prem1557,Gramatika ta glamour ele bera dira histoikoki.,nav-lab
prem1558,"Denboa guzian belauniko eotu nintzen, kopeta aitzinian nin zurian, ta otoitz iten ai nintzala uste nin. Hartan guzian zehar, zeit ahalketu re in nintzan.",nav-lab
prem1559,"Adjektiboek termino etnikoak eztitzen tuzte; izenek, aldiz, goortzen ahal tuzte.",nav-lab
prem1560,"Ezta hizkuntzain konplexutasun hautemangaitzak manera harriarriaoan azpimarratzen duenik, pilotuen, tripulazioko kiden ta aireko zirkulazioain kontrolatzailen arteko komunikazio-prolemek baino.",nav-lab
prem1561,Libruko sartze lexiko atzu eztaaidagarriak dira.,nav-lab
prem1562,"Espeientzia militarrei buruzko nobela frantses moernuetan, aldiz, soldadu at atxemaiten ahal da bee aixkide ati esposatzeko galdeinez. Allons, les gars.",nav-lab
prem1563,"Rreundantziain laurdura-zikloain lasterketan, Missouri zan da sartu dien azken eletako at. Show-Me rraiten dakoten estatu hua hala bihurtu zen 1821 (mila zortzi ehun ta hooita at)ian.",nav-lab
prem1564,"Kontinentzia, azken batian, bertute at da, do hoi rraite ute halakoik inposatua eztutenek.",nav-lab
prem1565,"Holako gai bati buruzko libru atian, kasu manez atxiki ber dira hitz gakoen (eufemismoa, disfemismoa, tabua, etab.) definizio zurrunak, ta heietaik ez urrundu.",nav-lab
prem1566,Ta baakigu Honey iakasliak arrazoina duela hartaz iskriitzen duelaik.,nav-lab
prem1567,"Lil Armstrong aitu zen piano-jotzaile saioan, ta arrapostua tanpez asmatu zin: Muskrat Ramble deitzen da; ezta hala, Red?",nav-lab
prem1568,"Hondoko astian, ene ilobak gitarra akustiko at galdein zin bee urteetetzeendakotz.",nav-lab
prem1569,Odola ta uholdiak eztira janaia ezalakuak.,nav-lab
prem1570,"Azken ehun urtetan, zomeit fenomeno linguistiko sortu dira; konpaazione hau: prolemak konpontzeko urrats garrantzitsu at prolemei izena zartzia da.",nav-lab
prem1571,"Nazionalitate ta talde etniko atzuk been buruaz hain seur dira, been buruaikilan hain ase, epiteto etnikoez futitzen beitira, elefante ati harri-koskorrek punpa iten dakotelaik bezala tuzte; bertzenaz, jostaarriak iduitzen zaizkie, do apaingarri gisan hartzen tuzte.",nav-lab
prem1572,"Horri buruz ezta deus e xekatu utan hizteietan, ta desegokia da hoi, ene ustez.",nav-lab
prem1573,Goistering termino bitxia baliatzen zen emaztekien irri goraindako; langile txar ati deitzia zaiten ahal zen estakurua: Laurence xaharrak atzaman nau!,nav-lab
prem1574,"Pandemoniumaikilan errimatu zin; kusiz zomat auzi sortzen dien etxeizitza-komunitatetan aparkatzeko lekuei, balkoinetan iten dien barbekiuei ta ataietan kaka ite uten maskotei buruz, posile da neologismoa baliatuz xuxen iiltzia.",nav-lab
prem1575,"Behin ta berritz rran zin hua etxeat tzultziak hau rran nahi zila, “Berak hua etxeat tzultzia nahi zila”. Tzuli zen do ez, hondoko kapitulu atian aertuko da.",nav-lab
prem1576,"Gieeleat ite uzu, ta esaldi hoi baliatzen, usaiaz kanpoko eleantzia uten lekuetan zirelaik; konpaazione, aperitio at hurrupatzen ai zielaik ostatu apain batian, zmokina uten xerbitxai saldo at inguruan dantzan tutzula.",nav-lab
prem1577,"1972 (mila beatzi ehun ta hiutan hooita hamabi)an, Phillip Morris, Inc. enpresain Miller Brewing Co. konpainiak biera arinain etiketa eosi zin Meister Brau Inc. enpresain eosketa atian.",nav-lab
prem1578,"[XVIII,4] Huevos dira argotian; hots, koskoilak, ez arroltziak.",nav-lab
prem1579,"Purtzileria: kalitate txarreko salgaiak, ekoizten merkiak.",nav-lab
prem1580,"Azalpen hoi entzun gabe, deus gutti inteesatzen zaut informazio hoi; hots, surname elea frantseseko surnom eletik heldu dela.",nav-lab
prem1581,"Halee, nahiz eta horrek westerna maite utenak izitu, aipu at beden bada, testuingurutik ateatua; horren araera AEB lurpeatuko zila mehatxatu zin.",nav-lab
prem1582,"Kaplan jaunain belaunaldia hil da neurri haundian, ta harren ondoengoak ameikartu dira.",nav-lab
prem1583,"Batzutan, sinetsi ber da ingles hiztun guziak psikiatriko atian sartu berko litaizkela.",nav-lab
prem1584,"Sail ookorretan (Arrapostu-ahalmenain testuinguruak, Entzuleen arrapostua ta komunikazioa ta Ihardeste uten iakurliak) bildu dien hamabi artikuluek bezenbateko arrakasta erdietsi ute gai hua taxutzen.",nav-lab
prem1585,"Gaztelaniazko laidoak iruimen haundikoak dira; konpaazione, ""echar sapos y culebras"", elez ele, apuak ta sugiak botatzia da.",nav-lab
prem1586,"196) Konpaazione, jatorrizko lingua frankoa (italiarra, frankoa) hizkuntza hibridoa zela kasi duu.",nav-lab
prem1587,"Hastapen hastapenetik, jendiak izenak ukan ber zitin, nork bee buria ientifikatzeko.",nav-lab
prem1588,"(Seitu aitzin, posile da iakurliak balentria hau re entseatu nahi zaitia).",nav-lab
prem1589,"Diulaguntzei proetxua ateatzeko artia eskian iiltzeko manera at da, bena hortan iilki dienak eerki janzten dira.",nav-lab
prem1590,"Hala, ele aten ortografia ta paadigma beeko ertze ele atzuena lotuak zaiten dira usu, do ele horren ortografia ta harren histoia.",nav-lab
prem1591,"Hunen bidez, arrapostua man nahi dakot Richard Lederer-en galdiai, hameka eleko esaldi bikainen konkurtso panpox ta koherentia dela ta [gramatikain xarma, XVI, 4).",nav-lab
prem1592,"Igaite matematikoko gida-argiide kodetuen masan, ordenaailuan, marratxo at ezta aeri, nahi gabe.",nav-lab
prem1593,"Xentxu atian, ilogikoa idui du Spenser-en lanetako ortografia histoikoa atxikitziak ta, aitzitik, harren garai beeko William Shakespearren artelanetako izenburuetan ortografia moernua baliatziak.",nav-lab
prem1594,"Errefeentziako bi libruzain galduak zien, etzakiten xerkatze at nola hasi.",nav-lab
prem1595,"Deus ezta heldu hutsetik, Lucretius-ek dila bi mila urte argudiatu zuenez, ta tautolooek xuxen zela frogatu ute.",nav-lab
prem1596,"Zaharkinen zaplaak dira, ez?",nav-lab
prem1597,"Neska-launaindako galtzerdiak eosi nahi nitin mementua heltzian, aspaldian enintzan izatua Europa kontinetalian.",nav-lab
prem1598,"Izen ofiziala Flaviar anfiteatroa zen, Vespasiano enpeadoriain leinuaingatik.",nav-lab
prem1599,"Alice aurka aertu zitzakon: Bena hoi ertze manera ateko sendotasun-mota at da. Ordian, beak ihardetsi zin: Enakin sendotasun-mota guziak bat heldu diela, hitz emaiten dautzut!",nav-lab
prem1600,"Hemen, Oil Creek-en zehar, indioek urain azaleko petrolioa ateatu zuten, etxian baliatzeko, ta kolono xuriek botoiletan sartu zuten meikuntzan baliatzeko, ta Seneca Oil deitu zuten.",nav-lab
prem1601,"Naski, tipografia-petto guziak eztira tipografoain (do tipistain) asmo segretu inkontziente aten bizkar man behar.",nav-lab
prem1602,"Libruak iskriitu tuzten hizkuntzalaiak, iduiz, been kusmoldiak hedatzen tuzten adituak dira.",nav-lab
prem1603,Pultsu-tonua ezta termino tekniko at.,nav-lab
prem1604,"Kusi uzue artzainik Broadwayn azkenaldian, do aipatu ute halakoik The New York Timesen?",nav-lab
prem1605,"Indar armatuen segmentu at eaikuntza-batailoina da (CB, Construction Batallion).",nav-lab
prem1606,"Skeatek, kasu hortan, eztu ohartaazpen hau konduan hartuko, ta etorkizunian delitua errepikatuko du.",nav-lab
prem1607,"Marka erreistratuen legia, AEBko Araudiain bi libru baino gehio betetze itina",nav-lab
prem1608,"Beaz, ados niz «negro» ele arrazista gaitzesteaikilan.",nav-lab
prem1609,"Nields jaunak hau ihardetsi zin: «Biziki uros baliatze ut ""adieazpen luziak"" rran-moldia».",nav-lab
prem1610,"Konpaazione, antolatzailiak laudoiozko ohar batzu prestatu zitin sartzeakotz, eskuz iskriituak.",nav-lab
prem1611,Deborah Cameonek ta Deborah Hillsek (telefona bidezko irratsaioei buruzko libru aten eiliak) Londresko LBC irratiain ekoizpena aztertu ute. Irrati hoi biziki inteesgarria iduitzen zaut.,nav-lab
prem1612,"Konposizio horren araera, ezta dudaik soken sailian sua piztu zela tanpez.",nav-lab
prem1613,"Bertze molde atez erranik, azti aten artxila-mortxilain antzeko zeit da.",nav-lab
prem1614,Biarren mailako zifiliak sortutako Venus mendiko legenain tatxak.,nav-lab
prem1615,"1774 (mila zazpi ehun ta hiutan hooita hamalau)ko urriain 6an, New Yorkeko Gazette eunkariko iraarki atian, Italiako metodoain bidez kontailitatia eremaiteko gazte at geldeiten zen; bertze atian, bertze atek lanpostua galdeiten zin.",nav-lab
prem1616,"Bena, eunkari, libru, aldizkai ta berrietako ingles ztandarrain gramatika, hizteia ta mintzatzeko manera baliatzen beitu, kusiko duu harren azentua aerian zartzen dela, ta, mentuaz, doinua re ba.",nav-lab
prem1617,"Ordenaailu-terminal baten aitzinian zarri, kode alfanumeiko gisako at iskriitu, ta izen ainitz aertu zien.",nav-lab
prem1618,"Andeatuer desmasia arin rraiten diete, ta andeatu haundier -hots, 500 (bortz ehun) dolar baino gehioko konponketa ber dutener-, aldiz, desmasia larri.",nav-lab
prem1619,Errepikatziain ondoioz iruimena galdu din adieazpen gisan definitzen ahal da klixea.,nav-lab
prem1620,"Lexikoaz gain, gramatika -sustut sintaxia- zeit kamiatu da, bena ez iakurle moerno ztandarraindako ezin konpreituzkoa zaiteko bezeinbat.",nav-lab
prem1621,"Kontu hoik etzauzkit batee inteesgarri, jostaarri do baliaarri iduitzen.",nav-lab
prem1622,Hola dira gauzak sosaikilan.,nav-lab
prem1623,BDa aipatzen din errefeentzia akarrak (The Penguin Book of Comics) eztu kartzen xehetasun haundiik.,nav-lab
prem1624,Sigmund Freud ezta makurrik gabia.,nav-lab
prem1625,"Gainez, editorek lehen baino lan gehio ukaite ute testuak biltzen tuzten diskoak ta zintak ikertzaileen esku uzten.",nav-lab
prem1626,Sosak e gauza- do animalia-izenak hartu tu.,nav-lab
prem1627,Hackerrek do «droupie» delakoek seurki aixe tzuliko ute mintzatzeko manera ta jargoi informatikoa ingles xinpleo ateat.,nav-lab
prem1628,"Bena, ttipitan Mekzikoko mugako arrantxo atian bizi zatu banintzan e, orroit tu gue iparraldetik heldu zien mendealdeko kantuetako arrantxo-eleek liluratzen nindutela; konpaazione, «cayuse».",nav-lab
prem1629,"Hain xuxen, badira ehun adjektibo silotetiko baino gehio.",nav-lab
prem1630,"«e»-k /e/ fonema iduikatzen du, ta, ele hortan, «ebb» eleko «e»-ain manera berian ahozkatzen da, yiddishain aldaera guzietan.",nav-lab
prem1631,Ezin xuxenduzko langile hoi 8. (zortziarren) atalain araera kanpoatzia manatzen da.,nav-lab
prem1632,"Egia rran, elgarrizketa guutzatuak hiu ironien antzekoak zaiten ahal dira batzutan, gogoain, behazalen ta efektuain araera.",nav-lab
prem1633,Baginakin zehazki ze rran nahi zin.,nav-lab
prem1634,"Halee, Levitt jaunain alaak esplikatu zuenez, normalki, soka elastiko at zaiten da gauzak estekatzeko, bela at ezpeletat nola, objektu arinak kofreat nola, ta abar.",nav-lab
