text	dialect	author	work	birthplace	confidence
"ATALA: POLITIKAZKOAK

ETORKIZUNARI BEHA

BIHARKO BILKURA HAUNDIA

GURE ESTATUTOAZ

AGUR, GURE ANAIERI, AGUR

BIDEAK ETA ANAITASUNA

MENDIEZ HARAINDIKOAK

IZENDATZE OHOREGARRIA

YATZARTZE EDERRA

ZER GINEN ETA ZER GIREN

ZER GINEN ETA ZER GIREN (Bigarren aldiz)

ZER GINEN ETA ZER GIREN (Hirugarrena)

ZER GINEN ETA ZER GIREN: BENABARRA

ZER GINEN ETA ZER GIREN: NAFARROAREN ERORTZEA

AGUR, ANAIAK, AGUR

«GAMAZADA-KO» OROITZAPENAK

MORUEN ODOLA

ABERRI SOLAS

IV."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: PAISAIAK

UDATIK UDAZKENERAT

ARO SOLAS

UDABERRIARI BURUZ

MENDIKO OIHARZUNAK

AGUR IRAKURLEAK

SASOIN ELHEKETAK

ARO GOXOAZ

UDABERRIARI AGUR

GURE AURKHINTZAK

GURE AURKHINTZAK

GURE BAZTERRETXEAK

NEGIAN GIREA?"	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"GAZTAIN SASOINA

AURITZEKO ZELHAIA

V."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: BURUTAPENAK

UDABERRI

NOLA EZ MAITE?"	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"BAXENABARRE AHANTZIA

ESKUAL SOLASALDI

YENDE ARROTZA

ANAITASUNA

ABERATS BERRI YAUNDUAK

ABERATSA BANINTZ..."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"IPHAR ALDEKO ESKUALDUNAK

NERE SORT-HERRITIK

EMAZTE KOSKAK

ESPAINIAN IBILIA

GAIZO ERRAMUN

VI."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: EUSKARARI BURUZKOAK

NAFARROKO MINTZOIRAZ

LIZARRAKO ESKUALTZALEAK

EUSKEL-SOLASA: BERRIZ, HIRU LAGUNER

ZUBEROKO ESKUARA

ESKUARA ERREKARAT?"	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"IKHAS GURE MINTZOA

ESKUALDUNA

ENE ADIXKIDEERI

LIBURUXKA YORI BAT

ORAIKO ESKUARA

ODOLAREN LOKHARRIAK

LARREKO ADIXKIDEARI

ESKUARAREN IDAZTEAZ

LABORARI ETA LURGINTZARI

DEUNA EDO DONEA

ESKUARAREN IKHASTEAZ

ESKUAL IDAZTEAK

BENABARREKO ESKUARA

ESKUARA GARBIAZ

ESKUARAREN ABERASTASUNA

VII."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: HISTORIKOAK

ORRIAGA-KO GATHASKA

NAPOLEONEN BIDIA

HIRU BEHIEN ZERGA

OLITE-KO GAZTELUA

ORRIAGA-KO BEILAK

VIII."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: OHITUREZKOAK

UDABERRIAN NAPARROA'KO IPHARRALDEAN

NEGU HITSEAN

IRUÑE ZAHAR ETA BERRI

EGUBERRI, URTHEBERRI

OHIDURA ZAHARRAK: IHAUTERI KARAKOTXAK

MENDIZ GAINDI

DONIANEKO MERKHATIAN

ILE MOXTEA

SANFERMINETARAT

SUPAZTER SOLASAK

BAZTERRETXIAN

GURE DANTZAK

ARNEGI-KO BESTETAN

ARNOKETARIAK

IHAUT-ASTEARTE

IX."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: ZENBAIT

OLDOZPENAK ETA ERRANAK

OLDOZPENAK

SOLASALDIAK

NAHAS-MAHAS

NAHAS-MAHAS

NAHAS-MAHAS  

NAHAS-MAHAS  

NAHAS-MAHAS

NAHAS-MAHAS

NAHAS-MAHAS

NAHAS-MAHAS

X."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: KAZETARI KRONIKAK

NAFARROATIK

NAFARROATIK

NAFARROATIK

NAFARROATIK

IRUÑETIK

IRUÑEKO BERRIAK

NAFARROATIK

NAFARROATIK

NAFARROATIK

XI."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: BI GUTUN AITA DONOSTIA-RI IDATZITAKOAK

Iruñen, Otsailaren 4-an

Iruñen Negilaren 29-an, 1934-an

 

Iturria:
Artikulu bilduma,
 Enrike Zubiri «Manezaundi» (Rosa Miren Pagolaren edizioa)."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"Artikulu bilduma

Enrike Zubiri, «Manezaundi»

1928-1936, 1990

     
[liburua osorik RTF formatuan]

     
[inprimitzeko bertsioa PDFn]

     
[Literaturaren Zubitegia]

I."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: GERTAKIZUN ETA IPUINAK

AURITZEKO FERIETATIK

DONIANEKO MERKATIAN

BATTITTAREN SOLDADOGOA

«KOKOTZ» ARRAINTZARIA

AFARIAREN ONDOKOA

IRUÑEKO ITZULIA

MANDO PUTARKARIA

PARISEN

EHORTZE SAINDUA

GIZON PHERESTU BAT

PIARREXEN IZIALDURA

MANEZ, THEMATSUA

IGANDE ATSALDEA

TRESNA TXAR BAT

OROITZAPEN ZAHARRAK

ALARGUNTSA EZKONGAI..."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ERRAMUN DONOSTIN

DONIANE GARAZIN

AIREZ AIRE..."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: GIZON OSPETSUAK

CAMPION YAUNARI

UDAKO OIHARTZUNAK

GURE GIZONAK MARTIN AZPILIKUETA

GURE GIZONAK: BERNAT DETXEPARE

GURE GIZONAK: JUAN DE HUARTE

GURE GIZONAK: AXULAR

GURE GIZONAK: AITA MORET

GURE GIZONAK: ARTHUR CAMPION

«BORYEL» PHERTSULARIA

III."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: POLITIKAZKOAK

ETORKIZUNARI BEHA

BIHARKO BILKURA HAUNDIA

GURE ESTATUTOAZ

AGUR, GURE ANAIERI, AGUR

BIDEAK ETA ANAITASUNA

MENDIEZ HARAINDIKOAK

IZENDATZE OHOREGARRIA

YATZARTZE EDERRA

ZER GINEN ETA ZER GIREN

ZER GINEN ETA ZER GIREN (Bigarren aldiz)

ZER GINEN ETA ZER GIREN (Hirugarrena)

ZER GINEN ETA ZER GIREN: BENABARRA

ZER GINEN ETA ZER GIREN: NAFARROAREN ERORTZEA

AGUR, ANAIAK, AGUR

«GAMAZADA-KO» OROITZAPENAK

MORUEN ODOLA

ABERRI SOLAS

IV."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: PAISAIAK

UDATIK UDAZKENERAT

ARO SOLAS

UDABERRIARI BURUZ

MENDIKO OIHARZUNAK

AGUR IRAKURLEAK

SASOIN ELHEKETAK

ARO GOXOAZ

UDABERRIARI AGUR

GURE AURKHINTZAK

GURE AURKHINTZAK

GURE BAZTERRETXEAK

NEGIAN GIREA?"	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"GAZTAIN SASOINA

AURITZEKO ZELHAIA

V."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: BURUTAPENAK

UDABERRI

NOLA EZ MAITE?"	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"BAXENABARRE AHANTZIA

ESKUAL SOLASALDI

YENDE ARROTZA

ANAITASUNA

ABERATS BERRI YAUNDUAK

ABERATSA BANINTZ..."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"IPHAR ALDEKO ESKUALDUNAK

NERE SORT-HERRITIK

EMAZTE KOSKAK

ESPAINIAN IBILIA

GAIZO ERRAMUN

VI."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: EUSKARARI BURUZKOAK

NAFARROKO MINTZOIRAZ

LIZARRAKO ESKUALTZALEAK

EUSKEL-SOLASA: BERRIZ, HIRU LAGUNER

ZUBEROKO ESKUARA

ESKUARA ERREKARAT?"	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"IKHAS GURE MINTZOA

ESKUALDUNA

ENE ADIXKIDEERI

LIBURUXKA YORI BAT

ORAIKO ESKUARA

ODOLAREN LOKHARRIAK

LARREKO ADIXKIDEARI

ESKUARAREN IDAZTEAZ

LABORARI ETA LURGINTZARI

DEUNA EDO DONEA

ESKUARAREN IKHASTEAZ

ESKUAL IDAZTEAK

BENABARREKO ESKUARA

ESKUARA GARBIAZ

ESKUARAREN ABERASTASUNA

VII."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: HISTORIKOAK

ORRIAGA-KO GATHASKA

NAPOLEONEN BIDIA

HIRU BEHIEN ZERGA

OLITE-KO GAZTELUA

ORRIAGA-KO BEILAK

VIII."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: OHITUREZKOAK

UDABERRIAN NAPARROA'KO IPHARRALDEAN

NEGU HITSEAN

IRUÑE ZAHAR ETA BERRI

EGUBERRI, URTHEBERRI

OHIDURA ZAHARRAK: IHAUTERI KARAKOTXAK

MENDIZ GAINDI

DONIANEKO MERKHATIAN

ILE MOXTEA

SANFERMINETARAT

SUPAZTER SOLASAK

BAZTERRETXIAN

GURE DANTZAK

ARNEGI-KO BESTETAN

ARNOKETARIAK

IHAUT-ASTEARTE

IX."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: ZENBAIT

OLDOZPENAK ETA ERRANAK

OLDOZPENAK

SOLASALDIAK

NAHAS-MAHAS

NAHAS-MAHAS

NAHAS-MAHAS  

NAHAS-MAHAS  

NAHAS-MAHAS

NAHAS-MAHAS

NAHAS-MAHAS

NAHAS-MAHAS

X."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: KAZETARI KRONIKAK

NAFARROATIK

NAFARROATIK

NAFARROATIK

NAFARROATIK

IRUÑETIK

IRUÑEKO BERRIAK

NAFARROATIK

NAFARROATIK

NAFARROATIK

XI."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: BI GUTUN AITA DONOSTIA-RI IDATZITAKOAK

Iruñen, Otsailaren 4-an

Iruñen Negilaren 29-an, 1934-an

 

Iturria:
Artikulu bilduma,
 Enrike Zubiri «Manezaundi» (Rosa Miren Pagolaren edizioa)."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"Artikulu bilduma

Enrike Zubiri, «Manezaundi»

1928-1936, 1990

     
[liburua osorik RTF formatuan]

     
[inprimitzeko bertsioa PDFn]

     
[Literaturaren Zubitegia]

I."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: GERTAKIZUN ETA IPUINAK

AURITZEKO FERIETATIK

DONIANEKO MERKATIAN

BATTITTAREN SOLDADOGOA

«KOKOTZ» ARRAINTZARIA

AFARIAREN ONDOKOA

IRUÑEKO ITZULIA

MANDO PUTARKARIA

PARISEN

EHORTZE SAINDUA

GIZON PHERESTU BAT

PIARREXEN IZIALDURA

MANEZ, THEMATSUA

IGANDE ATSALDEA

TRESNA TXAR BAT

OROITZAPEN ZAHARRAK

ALARGUNTSA EZKONGAI..."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ERRAMUN DONOSTIN

DONIANE GARAZIN

AIREZ AIRE..."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: GIZON OSPETSUAK

CAMPION YAUNARI

UDAKO OIHARTZUNAK

GURE GIZONAK MARTIN AZPILIKUETA

GURE GIZONAK: BERNAT DETXEPARE

GURE GIZONAK: JUAN DE HUARTE

GURE GIZONAK: AXULAR

GURE GIZONAK: AITA MORET

GURE GIZONAK: ARTHUR CAMPION

«BORYEL» PHERTSULARIA

III."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: POLITIKAZKOAK

ETORKIZUNARI BEHA

BIHARKO BILKURA HAUNDIA

GURE ESTATUTOAZ

AGUR, GURE ANAIERI, AGUR

BIDEAK ETA ANAITASUNA

MENDIEZ HARAINDIKOAK

IZENDATZE OHOREGARRIA

YATZARTZE EDERRA

ZER GINEN ETA ZER GIREN

ZER GINEN ETA ZER GIREN (Bigarren aldiz)

ZER GINEN ETA ZER GIREN (Hirugarrena)

ZER GINEN ETA ZER GIREN: BENABARRA

ZER GINEN ETA ZER GIREN: NAFARROAREN ERORTZEA

AGUR, ANAIAK, AGUR

«GAMAZADA-KO» OROITZAPENAK

MORUEN ODOLA

ABERRI SOLAS

IV."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: PAISAIAK

UDATIK UDAZKENERAT

ARO SOLAS

UDABERRIARI BURUZ

MENDIKO OIHARZUNAK

AGUR IRAKURLEAK

SASOIN ELHEKETAK

ARO GOXOAZ

UDABERRIARI AGUR

GURE AURKHINTZAK

GURE AURKHINTZAK

GURE BAZTERRETXEAK

NEGIAN GIREA?"	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"GAZTAIN SASOINA

AURITZEKO ZELHAIA

V."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: BURUTAPENAK

UDABERRI

NOLA EZ MAITE?"	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"BAXENABARRE AHANTZIA

ESKUAL SOLASALDI

YENDE ARROTZA

ANAITASUNA

ABERATS BERRI YAUNDUAK

ABERATSA BANINTZ..."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"IPHAR ALDEKO ESKUALDUNAK

NERE SORT-HERRITIK

EMAZTE KOSKAK

ESPAINIAN IBILIA

GAIZO ERRAMUN

VI."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: EUSKARARI BURUZKOAK

NAFARROKO MINTZOIRAZ

LIZARRAKO ESKUALTZALEAK

EUSKEL-SOLASA: BERRIZ, HIRU LAGUNER

ZUBEROKO ESKUARA

ESKUARA ERREKARAT?"	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"IKHAS GURE MINTZOA

ESKUALDUNA

ENE ADIXKIDEERI

LIBURUXKA YORI BAT

ORAIKO ESKUARA

ODOLAREN LOKHARRIAK

LARREKO ADIXKIDEARI

ESKUARAREN IDAZTEAZ

LABORARI ETA LURGINTZARI

DEUNA EDO DONEA

ESKUARAREN IKHASTEAZ

ESKUAL IDAZTEAK

BENABARREKO ESKUARA

ESKUARA GARBIAZ

ESKUARAREN ABERASTASUNA

VII."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: HISTORIKOAK

ORRIAGA-KO GATHASKA

NAPOLEONEN BIDIA

HIRU BEHIEN ZERGA

OLITE-KO GAZTELUA

ORRIAGA-KO BEILAK

VIII."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: OHITUREZKOAK

UDABERRIAN NAPARROA'KO IPHARRALDEAN

NEGU HITSEAN

IRUÑE ZAHAR ETA BERRI

EGUBERRI, URTHEBERRI

OHIDURA ZAHARRAK: IHAUTERI KARAKOTXAK

MENDIZ GAINDI

DONIANEKO MERKHATIAN

ILE MOXTEA

SANFERMINETARAT

SUPAZTER SOLASAK

BAZTERRETXIAN

GURE DANTZAK

ARNEGI-KO BESTETAN

ARNOKETARIAK

IHAUT-ASTEARTE

IX."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: ZENBAIT

OLDOZPENAK ETA ERRANAK

OLDOZPENAK

SOLASALDIAK

NAHAS-MAHAS

NAHAS-MAHAS

NAHAS-MAHAS  

NAHAS-MAHAS  

NAHAS-MAHAS

NAHAS-MAHAS

NAHAS-MAHAS

NAHAS-MAHAS

X."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: KAZETARI KRONIKAK

NAFARROATIK

NAFARROATIK

NAFARROATIK

NAFARROATIK

IRUÑETIK

IRUÑEKO BERRIAK

NAFARROATIK

NAFARROATIK

NAFARROATIK

XI."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: BI GUTUN AITA DONOSTIA-RI IDATZITAKOAK

Iruñen, Otsailaren 4-an

Iruñen Negilaren 29-an, 1934-an

 

Iturria:
Artikulu bilduma,
 Enrike Zubiri «Manezaundi» (Rosa Miren Pagolaren edizioa)."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"Artikulu bilduma

Enrike Zubiri, «Manezaundi»

1928-1936, 1990

     
[liburua osorik RTF formatuan]

     
[inprimitzeko bertsioa PDFn]

     
[Literaturaren Zubitegia]

I."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: GERTAKIZUN ETA IPUINAK

AURITZEKO FERIETATIK

DONIANEKO MERKATIAN

BATTITTAREN SOLDADOGOA

«KOKOTZ» ARRAINTZARIA

AFARIAREN ONDOKOA

IRUÑEKO ITZULIA

MANDO PUTARKARIA

PARISEN

EHORTZE SAINDUA

GIZON PHERESTU BAT

PIARREXEN IZIALDURA

MANEZ, THEMATSUA

IGANDE ATSALDEA

TRESNA TXAR BAT

OROITZAPEN ZAHARRAK

ALARGUNTSA EZKONGAI..."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ERRAMUN DONOSTIN

DONIANE GARAZIN

AIREZ AIRE..."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: GIZON OSPETSUAK

CAMPION YAUNARI

UDAKO OIHARTZUNAK

GURE GIZONAK MARTIN AZPILIKUETA

GURE GIZONAK: BERNAT DETXEPARE

GURE GIZONAK: JUAN DE HUARTE

GURE GIZONAK: AXULAR

GURE GIZONAK: AITA MORET

GURE GIZONAK: ARTHUR CAMPION

«BORYEL» PHERTSULARIA

III."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: POLITIKAZKOAK

ETORKIZUNARI BEHA

BIHARKO BILKURA HAUNDIA

GURE ESTATUTOAZ

AGUR, GURE ANAIERI, AGUR

BIDEAK ETA ANAITASUNA

MENDIEZ HARAINDIKOAK

IZENDATZE OHOREGARRIA

YATZARTZE EDERRA

ZER GINEN ETA ZER GIREN

ZER GINEN ETA ZER GIREN (Bigarren aldiz)

ZER GINEN ETA ZER GIREN (Hirugarrena)

ZER GINEN ETA ZER GIREN: BENABARRA

ZER GINEN ETA ZER GIREN: NAFARROAREN ERORTZEA

AGUR, ANAIAK, AGUR

«GAMAZADA-KO» OROITZAPENAK

MORUEN ODOLA

ABERRI SOLAS

IV."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: PAISAIAK

UDATIK UDAZKENERAT

ARO SOLAS

UDABERRIARI BURUZ

MENDIKO OIHARZUNAK

AGUR IRAKURLEAK

SASOIN ELHEKETAK

ARO GOXOAZ

UDABERRIARI AGUR

GURE AURKHINTZAK

GURE AURKHINTZAK

GURE BAZTERRETXEAK

NEGIAN GIREA?"	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"GAZTAIN SASOINA

AURITZEKO ZELHAIA

V."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: BURUTAPENAK

UDABERRI

NOLA EZ MAITE?"	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"BAXENABARRE AHANTZIA

ESKUAL SOLASALDI

YENDE ARROTZA

ANAITASUNA

ABERATS BERRI YAUNDUAK

ABERATSA BANINTZ..."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"IPHAR ALDEKO ESKUALDUNAK

NERE SORT-HERRITIK

EMAZTE KOSKAK

ESPAINIAN IBILIA

GAIZO ERRAMUN

VI."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: EUSKARARI BURUZKOAK

NAFARROKO MINTZOIRAZ

LIZARRAKO ESKUALTZALEAK

EUSKEL-SOLASA: BERRIZ, HIRU LAGUNER

ZUBEROKO ESKUARA

ESKUARA ERREKARAT?"	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"IKHAS GURE MINTZOA

ESKUALDUNA

ENE ADIXKIDEERI

LIBURUXKA YORI BAT

ORAIKO ESKUARA

ODOLAREN LOKHARRIAK

LARREKO ADIXKIDEARI

ESKUARAREN IDAZTEAZ

LABORARI ETA LURGINTZARI

DEUNA EDO DONEA

ESKUARAREN IKHASTEAZ

ESKUAL IDAZTEAK

BENABARREKO ESKUARA

ESKUARA GARBIAZ

ESKUARAREN ABERASTASUNA

VII."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: HISTORIKOAK

ORRIAGA-KO GATHASKA

NAPOLEONEN BIDIA

HIRU BEHIEN ZERGA

OLITE-KO GAZTELUA

ORRIAGA-KO BEILAK

VIII."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: OHITUREZKOAK

UDABERRIAN NAPARROA'KO IPHARRALDEAN

NEGU HITSEAN

IRUÑE ZAHAR ETA BERRI

EGUBERRI, URTHEBERRI

OHIDURA ZAHARRAK: IHAUTERI KARAKOTXAK

MENDIZ GAINDI

DONIANEKO MERKHATIAN

ILE MOXTEA

SANFERMINETARAT

SUPAZTER SOLASAK

BAZTERRETXIAN

GURE DANTZAK

ARNEGI-KO BESTETAN

ARNOKETARIAK

IHAUT-ASTEARTE

IX."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: ZENBAIT

OLDOZPENAK ETA ERRANAK

OLDOZPENAK

SOLASALDIAK

NAHAS-MAHAS

NAHAS-MAHAS

NAHAS-MAHAS  

NAHAS-MAHAS  

NAHAS-MAHAS

NAHAS-MAHAS

NAHAS-MAHAS

NAHAS-MAHAS

X."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: KAZETARI KRONIKAK

NAFARROATIK

NAFARROATIK

NAFARROATIK

NAFARROATIK

IRUÑETIK

IRUÑEKO BERRIAK

NAFARROATIK

NAFARROATIK

NAFARROATIK

XI."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: BI GUTUN AITA DONOSTIA-RI IDATZITAKOAK

Iruñen, Otsailaren 4-an

Iruñen Negilaren 29-an, 1934-an

 

Iturria:
Artikulu bilduma,
 Enrike Zubiri «Manezaundi» (Rosa Miren Pagolaren edizioa)."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"Artikulu bilduma

Enrike Zubiri, «Manezaundi»

1928-1936, 1990

     
[liburua osorik RTF formatuan]

     
[inprimitzeko bertsioa PDFn]

     
[Literaturaren Zubitegia]

I."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: GERTAKIZUN ETA IPUINAK

AURITZEKO FERIETATIK

DONIANEKO MERKATIAN

BATTITTAREN SOLDADOGOA

«KOKOTZ» ARRAINTZARIA

AFARIAREN ONDOKOA

IRUÑEKO ITZULIA

MANDO PUTARKARIA

PARISEN

EHORTZE SAINDUA

GIZON PHERESTU BAT

PIARREXEN IZIALDURA

MANEZ, THEMATSUA

IGANDE ATSALDEA

TRESNA TXAR BAT

OROITZAPEN ZAHARRAK

ALARGUNTSA EZKONGAI..."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ERRAMUN DONOSTIN

DONIANE GARAZIN

AIREZ AIRE..."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: GIZON OSPETSUAK

CAMPION YAUNARI

UDAKO OIHARTZUNAK

GURE GIZONAK MARTIN AZPILIKUETA

GURE GIZONAK: BERNAT DETXEPARE

GURE GIZONAK: JUAN DE HUARTE

GURE GIZONAK: AXULAR

GURE GIZONAK: AITA MORET

GURE GIZONAK: ARTHUR CAMPION

«BORYEL» PHERTSULARIA

III."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: POLITIKAZKOAK

ETORKIZUNARI BEHA

BIHARKO BILKURA HAUNDIA

GURE ESTATUTOAZ

AGUR, GURE ANAIERI, AGUR

BIDEAK ETA ANAITASUNA

MENDIEZ HARAINDIKOAK

IZENDATZE OHOREGARRIA

YATZARTZE EDERRA

ZER GINEN ETA ZER GIREN

ZER GINEN ETA ZER GIREN (Bigarren aldiz)

ZER GINEN ETA ZER GIREN (Hirugarrena)

ZER GINEN ETA ZER GIREN: BENABARRA

ZER GINEN ETA ZER GIREN: NAFARROAREN ERORTZEA

AGUR, ANAIAK, AGUR

«GAMAZADA-KO» OROITZAPENAK

MORUEN ODOLA

ABERRI SOLAS

IV."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: PAISAIAK

UDATIK UDAZKENERAT

ARO SOLAS

UDABERRIARI BURUZ

MENDIKO OIHARZUNAK

AGUR IRAKURLEAK

SASOIN ELHEKETAK

ARO GOXOAZ

UDABERRIARI AGUR

GURE AURKHINTZAK

GURE AURKHINTZAK

GURE BAZTERRETXEAK

NEGIAN GIREA?"	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"GAZTAIN SASOINA

AURITZEKO ZELHAIA

V."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: BURUTAPENAK

UDABERRI

NOLA EZ MAITE?"	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"BAXENABARRE AHANTZIA

ESKUAL SOLASALDI

YENDE ARROTZA

ANAITASUNA

ABERATS BERRI YAUNDUAK

ABERATSA BANINTZ..."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"IPHAR ALDEKO ESKUALDUNAK

NERE SORT-HERRITIK

EMAZTE KOSKAK

ESPAINIAN IBILIA

GAIZO ERRAMUN

VI."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"ATALA: EUSKARARI BURUZKOAK

NAFARROKO MINTZOIRAZ

LIZARRAKO ESKUALTZALEAK

EUSKEL-SOLASA: BERRIZ, HIRU LAGUNER

ZUBEROKO ESKUARA

ESKUARA ERREKARAT?"	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
"IKHAS GURE MINTZOA

ESKUALDUNA

ENE ADIXKIDEERI

LIBURUXKA YORI BAT

ORAIKO ESKUARA

ODOLAREN LOKHARRIAK

LARREKO ADIXKIDEARI

ESKUARAREN IDAZTEAZ

LABORARI ETA LURGINTZARI

DEUNA EDO DONEA

ESKUARAREN IKHASTEAZ

ESKUAL IDAZTEAK

BENABARREKO ESKUARA

ESKUARA GARBIAZ

ESKUARAREN ABERASTASUNA

VII."	navarrese	Artikulu bilduma	Artikulu bilduma	Luzaide - Nafarroa	high
